ticker,side,event_date,entry,gap_vs_line_pct,slope_yr_pct,days_since_anchor,vol_ratio20,atr_pct,runup_20d,dist_from_ath_pct,dist_hi_52w_pct,dist_lo_52w_pct,rsi14,dollar_vol_m,attempt_no,touch_no,ret_s10_none,days_s10_none,ret_s10_tp20,days_s10_tp20,ret_s10_tp40,days_s10_tp40,ret_s10_atr3x,days_s10_atr3x,ret_s10_atr4x,days_s10_atr4x,ret_s15_none,days_s15_none,ret_s15_tp20,days_s15_tp20,ret_s15_tp40,days_s15_tp40,ret_s15_atr3x,days_s15_atr3x,ret_s15_atr4x,days_s15_atr4x,ret_s20_none,days_s20_none,ret_s20_tp20,days_s20_tp20,ret_s20_tp40,days_s20_tp40,ret_s20_atr3x,days_s20_atr3x,ret_s20_atr4x,days_s20_atr4x
MTDR,under,2020-02-18,12.53,0.73,7.3,81,1.37,5.43,-25.99,-64.42,-43.69,3.04,25.1,32.13,,1.0,-6.05,4,-6.05,4,-6.05,4,-6.05,4,-6.05,4,-8.76,4,-8.76,4,-8.76,4,-8.76,4,-8.76,4,-11.44,5,-11.44,5,-11.44,5,-11.44,5,-11.44,5
MTDR,under,2026-04-08,60.34,4.33,92.5,122,1.41,4.76,10.76,-18.22,-9.72,71.47,53.9,117.73,,27.0,-7.14,7,-7.14,7,-7.14,7,-7.14,7,-7.14,7,-9.52,7,-9.52,7,-9.52,7,-9.52,7,-9.52,7,-11.9,7,-11.9,7,-11.9,7,-11.9,7,-11.9,7
MTH,upper,2020-06-05,38.16,0.29,-1.6,153,1.26,5.83,35.75,-20.91,-2.7,202.38,68.8,16.61,2.0,,-6.15,4,-6.15,4,-6.15,4,-6.15,4,-6.15,4,-9.07,4,-9.07,4,-9.07,4,-9.07,4,-9.07,4,-11.98,4,-11.98,4,-11.98,4,-11.98,4,-11.98,4
MTH,upper,2020-07-10,39.7,0.3,-1.3,23,0.56,4.69,18.37,-17.72,-5.23,214.58,59.2,18.01,2.0,,42.42,60,20.0,9,40.0,57,14.08,8,18.77,9,42.42,60,20.0,9,40.0,57,14.08,8,18.77,9,42.42,60,20.0,9,40.0,57,14.08,8,18.77,9
MTH,upper,2020-07-14,39.78,0.51,-1.3,25,0.7,5.02,6.94,-17.55,-5.04,215.21,58.5,17.7,3.0,,37.31,60,20.0,7,40.0,55,15.06,7,20.07,7,37.31,60,20.0,7,40.0,55,15.06,7,20.07,7,37.31,60,20.0,7,40.0,55,15.06,7,20.07,7
MTH,upper,2021-05-13,55.64,1.89,-10.9,143,0.88,4.25,16.69,-7.42,-7.42,121.76,61.0,28.38,2.0,,-6.28,4,-6.28,4,-6.28,4,-6.28,4,-6.28,4,-9.03,18,-9.03,18,-9.03,18,-9.03,18,-9.03,18,-11.2,19,-11.2,19,-11.2,19,-11.2,19,-11.2,19
MTH,upper,2021-07-07,47.32,2.2,-80.7,25,0.63,2.82,-9.73,-21.26,-21.26,24.79,43.7,17.44,2.0,,2.49,60,20.0,25,2.49,60,8.45,16,11.27,16,2.49,60,20.0,25,2.49,60,8.45,16,11.27,16,2.49,60,20.0,25,2.49,60,8.45,16,11.27,16
MTH,upper,2021-07-09,46.3,1.31,-80.7,27,0.7,2.98,-4.71,-22.96,-22.96,22.1,41.3,15.81,3.0,,4.71,60,20.0,17,4.71,60,8.93,14,11.91,14,4.71,60,20.0,17,4.71,60,8.93,14,11.91,14,4.71,60,20.0,17,4.71,60,8.93,14,11.91,14
MTH,upper,2021-07-19,44.15,0.46,-80.7,33,1.04,3.35,-7.25,-26.54,-26.54,13.21,33.7,13.38,4.0,,12.39,60,20.0,8,12.39,60,10.04,5,13.38,8,12.39,60,20.0,8,12.39,60,10.04,5,13.38,8,12.39,60,20.0,8,12.39,60,10.04,5,13.38,8
MTH,upper,2024-09-23,102.94,0.24,-15.6,19,0.88,3.3,-0.03,-3.79,-3.79,88.47,59.4,40.84,2.0,,-4.14,9,-4.14,9,-4.14,9,-4.14,9,-4.14,9,-5.86,10,-5.86,10,-5.86,10,-5.86,10,-5.86,10,-8.25,21,-8.25,21,-8.25,21,-8.25,21,-8.25,21
MTH,upper,2024-09-30,102.54,0.19,-15.6,24,0.79,3.31,3.53,-4.16,-4.16,87.73,57.7,40.29,3.0,,-3.76,4,-3.76,4,-3.76,4,-3.76,4,-3.76,4,-5.48,5,-5.48,5,-5.48,5,-5.48,5,-5.48,5,-7.87,16,-7.87,16,-7.87,16,-7.87,16,-7.87,16
MTH,upper,2025-10-14,69.44,0.94,-34.1,218,0.91,3.09,-9.0,-35.1,-32.52,84.78,41.2,60.02,2.0,,-6.46,15,-6.46,15,-6.46,15,-6.46,15,-6.46,15,8.65,60,8.65,60,8.65,60,8.65,60,8.65,60,8.65,60,8.65,60,8.65,60,8.65,60,8.65,60
MTH,upper,2025-10-30,67.48,0.06,-34.1,230,1.66,3.36,-8.45,-36.93,-31.66,79.56,36.6,61.84,3.0,,-3.91,3,-3.91,3,-3.91,3,-3.91,3,-3.91,3,2.52,60,2.52,60,2.52,60,10.07,19,13.43,49,2.52,60,2.52,60,2.52,60,10.07,19,13.43,49
MTH,upper,2025-11-07,67.0,0.34,-34.1,236,1.08,3.46,0.69,-37.38,-32.15,78.29,41.3,58.14,4.0,,-4.94,7,-4.94,7,-4.94,7,-4.94,7,-4.94,7,12.67,60,12.67,60,12.67,60,10.37,13,13.83,43,12.67,60,12.67,60,12.67,60,10.37,13,13.83,43
MTH,upper,2025-11-21,70.29,7.02,-34.1,246,1.48,3.05,-1.57,-34.3,-28.81,87.04,57.3,68.28,5.0,,10.73,60,10.73,60,10.73,60,9.16,33,12.21,34,10.73,60,10.73,60,10.73,60,9.16,33,12.21,34,10.73,60,10.73,60,10.73,60,9.16,33,12.21,34
MTRN,upper,2020-07-17,62.16,0.47,-11.8,212,0.63,3.57,5.8,-13.63,-9.59,137.71,60.4,7.47,2.0,,-4.24,4,-4.24,4,-4.24,4,-4.24,4,-4.24,4,-6.07,5,-6.07,5,-6.07,5,-6.07,5,-6.07,5,-7.95,7,-7.95,7,-7.95,7,-7.95,7,-7.95,7
MTRN,upper,2020-12-23,63.68,2.33,-8.5,12,0.85,3.28,2.78,-11.52,-0.86,143.52,63.2,5.86,2.0,,4.48,60,20.0,50,4.48,60,9.83,8,13.11,30,4.48,60,20.0,50,4.48,60,9.83,8,13.11,30,4.48,60,20.0,50,4.48,60,9.83,8,13.11,30
MTRN,upper,2020-12-30,63.47,2.14,-8.5,16,0.52,3.16,7.58,-11.81,-1.18,142.72,60.2,5.77,3.0,,3.09,60,20.0,46,3.09,60,9.49,4,12.66,10,3.09,60,20.0,46,3.09,60,9.49,4,12.66,10,3.09,60,20.0,46,3.09,60,9.49,4,12.66,10
MTRN,upper,2022-04-28,86.79,9.14,-1.3,212,3.0,3.74,-0.08,-9.59,-9.59,29.69,55.6,8.24,2.0,,-12.2,18,-12.2,18,-12.2,18,-12.2,18,-12.2,18,-14.13,32,-14.13,32,-14.13,32,-14.13,32,-14.13,32,-16.01,34,-16.01,34,-16.01,34,-16.01,34,-16.01,34
MTRN,upper,2022-05-13,80.25,0.97,-1.3,223,0.85,4.44,-2.51,-16.41,-16.41,19.92,44.8,8.61,3.0,,-5.44,7,-5.44,7,-5.44,7,-5.44,7,-5.44,7,-7.74,23,-7.74,23,-7.74,23,-7.74,23,-7.74,23,-9.97,23,-9.97,23,-9.97,23,-9.97,23,-9.97,23
MTRN,upper,2022-05-26,80.73,1.63,-1.3,232,0.68,3.27,-6.98,-15.91,-15.91,20.64,49.5,8.7,4.0,,-4.93,11,-4.93,11,-4.93,11,-4.93,11,-4.93,11,-6.57,12,-6.57,12,-6.57,12,-6.57,12,-6.57,12,-8.22,14,-8.22,14,-8.22,14,-8.22,14,-8.22,14
MTRN,upper,2022-08-03,85.0,2.49,-22.6,71,2.21,2.83,19.06,-11.46,-11.46,24.98,71.3,8.49,2.0,,-8.28,31,-8.28,31,-8.28,31,8.48,6,11.31,6,-10.17,36,-10.17,36,-10.17,36,8.48,6,11.31,6,-11.58,36,-11.58,36,-11.58,36,8.48,6,11.31,6
MTRN,upper,2022-09-07,82.02,1.33,-22.6,95,0.64,3.14,-7.48,-16.21,-16.21,20.6,38.7,8.39,3.0,,-5.15,7,-5.15,7,-5.15,7,-5.15,7,-5.15,7,-7.22,12,-7.22,12,-7.22,12,-7.22,12,-7.22,12,-8.79,12,-8.79,12,-8.79,12,-8.79,12,-8.79,12
MTRN,upper,2023-01-25,91.15,0.09,-14.9,109,1.7,2.85,5.78,-6.89,-6.89,40.47,55.1,12.0,2.0,,-3.13,3,-3.13,3,-3.13,3,-3.13,3,-3.13,3,-5.06,11,-5.06,11,-5.06,11,-5.06,11,-5.06,11,-6.49,11,-6.49,11,-6.49,11,-6.49,11,-6.49,11
MTRN,upper,2023-02-01,91.0,0.25,-14.9,114,1.78,2.85,3.55,-7.04,-7.04,40.24,54.1,13.66,3.0,,-3.28,3,-3.28,3,-3.28,3,-3.28,3,-3.28,3,-4.9,6,-4.9,6,-4.9,6,-4.9,6,-4.9,6,-6.32,6,-6.32,6,-6.32,6,-6.32,6,-6.32,6
MTRN,upper,2023-02-03,90.99,0.36,-14.9,116,1.48,2.83,2.3,-7.05,-7.05,40.22,53.9,13.72,4.0,,-3.25,1,-3.25,1,-3.25,1,-3.25,1,-3.25,1,-4.86,4,-4.86,4,-4.86,4,-4.86,4,-4.86,4,-6.28,4,-6.28,4,-6.28,4,-6.28,4,-6.28,4
MTRN,upper,2023-10-27,95.62,0.2,-2.1,200,1.19,3.03,-6.17,-22.52,-22.52,47.36,42.4,7.49,2.0,,21.39,60,20.0,12,21.39,60,9.1,3,12.14,4,21.39,60,20.0,12,21.39,60,9.1,3,12.14,4,21.39,60,20.0,12,21.39,60,9.1,3,12.14,4
MTSI,upper,2020-05-26,31.35,1.14,-23.5,711,1.05,5.17,15.05,-52.49,-4.83,131.71,62.2,21.36,2.0,,21.66,60,20.0,32,40.0,47,15.51,28,20.68,32,21.66,60,20.0,32,40.0,47,15.51,28,20.68,32,21.66,60,20.0,32,40.0,47,15.51,28,20.68,32
MTSI,upper,2020-05-29,31.75,2.76,-23.5,714,0.81,5.49,3.56,-51.89,-3.61,134.66,61.6,19.14,3.0,,15.53,60,20.0,30,40.0,44,16.48,26,21.98,30,15.53,60,20.0,30,40.0,44,16.48,26,21.98,30,15.53,60,20.0,30,40.0,44,16.48,26,21.98,30
MTSI,upper,2022-11-30,68.69,1.84,-17.2,228,1.25,3.31,16.48,-14.46,-14.46,60.3,60.3,42.58,2.0,,-6.0,12,-6.0,12,-6.0,12,-6.0,12,-6.0,12,-7.73,13,-7.73,13,-7.73,13,-7.73,13,-7.73,13,-9.75,18,-9.75,18,-9.75,18,-9.75,18,-9.75,18
MTSI,upper,2022-12-08,67.98,1.24,-17.2,234,0.81,2.71,3.52,-15.34,-15.34,58.65,56.9,34.52,3.0,,-4.38,6,-4.38,6,-4.38,6,-4.38,6,-4.38,6,-5.8,7,-5.8,7,-5.8,7,-5.8,7,-5.8,7,-7.23,8,-7.23,8,-7.23,8,-7.23,8,-7.23,8
MTSI,upper,2023-03-14,70.75,0.96,-10.7,80,1.11,3.2,4.46,-11.89,-7.59,65.11,57.2,35.58,2.0,,-4.2,1,-4.2,1,-4.2,1,-4.2,1,-4.2,1,-5.8,1,-5.8,1,-5.8,1,-5.8,1,-5.8,1,-8.07,16,-8.07,16,-8.07,16,-8.07,16,-8.07,16
MTSI,upper,2023-03-16,70.32,0.44,-10.7,82,1.05,3.67,3.43,-12.43,-8.15,64.11,54.8,36.81,3.0,,-4.47,8,-4.47,8,-4.47,8,-4.47,8,-4.47,8,-6.57,14,-6.57,14,-6.57,14,-6.57,14,-6.57,14,-8.45,15,-8.45,15,-8.45,15,-8.45,15,-8.45,15
MTSI,upper,2023-03-20,71.22,1.82,-10.7,84,0.48,3.82,4.81,-11.31,-6.97,66.21,56.6,38.89,4.0,,-5.87,6,-5.87,6,-5.87,6,-5.87,6,-5.87,6,-8.05,12,-8.05,12,-8.05,12,-8.05,12,-8.05,12,-10.0,13,-10.0,13,-10.0,13,-10.0,13,-10.0,13
MTSI,upper,2023-03-31,70.84,1.69,-10.7,93,0.88,3.76,-0.65,-11.78,-7.47,65.32,54.3,39.17,5.0,,-5.51,2,-5.51,2,-5.51,2,-5.51,2,-5.51,2,-7.43,3,-7.43,3,-7.43,3,-7.43,3,-7.43,3,-9.36,4,-9.36,4,-9.36,4,-9.36,4,-9.36,4
MTSI,upper,2023-08-14,76.81,2.06,-3.9,108,0.68,3.24,15.71,-4.35,-0.85,58.27,67.9,35.87,2.0,,-5.31,3,-5.31,3,-5.31,3,-5.31,3,-5.31,3,-6.93,3,-6.93,3,-6.93,3,-6.93,3,-6.93,3,-9.36,55,-9.36,55,-9.36,55,9.72,13,-9.36,55
MTSI,upper,2023-09-20,77.56,0.39,-2.2,31,0.52,2.81,-0.09,-9.2,-9.2,59.82,49.5,39.25,2.0,,-3.4,23,-3.4,23,-3.4,23,-3.4,23,-3.4,23,-4.8,23,-4.8,23,-4.8,23,-4.8,23,-4.8,23,-6.23,25,-6.23,25,-6.23,25,-6.23,25,-6.23,25
MTSI,upper,2023-09-22,77.89,0.84,-2.2,33,0.73,2.68,-2.2,-8.82,-8.82,60.5,50.9,33.34,3.0,,-3.69,21,-3.69,21,-3.69,21,-3.69,21,-3.69,21,-5.03,21,-5.03,21,-5.03,21,-5.03,21,-5.03,21,-6.39,23,-6.39,23,-6.39,23,-6.39,23,-6.39,23
MTSI,upper,2023-12-07,84.81,0.08,-2.9,67,0.64,2.73,16.16,-2.48,-2.48,74.76,62.3,38.45,2.0,,-3.02,18,-3.02,18,-3.02,18,8.18,5,10.91,6,-4.61,38,-4.61,38,-4.61,38,8.18,5,10.91,6,-6.0,40,-6.0,40,-6.0,40,8.18,5,10.91,6
MTSI,upper,2024-01-08,84.66,0.14,-2.9,87,0.76,3.07,-0.18,-11.9,-11.9,74.45,42.5,32.27,3.0,,-3.23,2,-3.23,2,-3.23,2,-3.23,2,-3.23,2,-4.95,18,-4.95,18,-4.95,18,9.22,9,-4.95,18,16.42,60,20.0,59,16.42,60,9.22,9,12.29,40
MTSI,upper,2024-01-16,86.17,1.98,-2.9,92,0.92,2.98,-6.43,-10.32,-10.32,77.56,48.4,30.84,4.0,,-5.06,12,-5.06,12,-5.06,12,-5.06,12,-5.06,12,-6.56,13,-6.56,13,-6.56,13,-6.56,13,-6.56,13,18.93,60,20.0,55,18.93,60,8.93,33,11.91,36
MTSI,upper,2025-02-11,122.27,0.82,-98.4,12,1.26,5.48,-6.38,-19.82,-19.82,50.69,37.6,99.67,2.0,,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60,-2.13,60
MTW,under,2020-03-13,10.59,0.49,1.1,107,1.17,9.31,-18.22,-94.86,-45.33,20.34,40.2,6.44,,2.0,-9.79,1,-9.79,1,-9.79,1,-9.79,1,-9.79,1,-14.45,1,-14.45,1,-14.45,1,-14.45,1,-14.45,1,-19.08,6,-19.08,6,-19.08,6,-19.08,6,-19.08,6
MTW,under,2020-06-11,10.66,0.89,1.1,169,1.35,8.09,36.84,-94.82,-42.53,47.24,54.6,4.95,,17.0,-8.81,40,-8.81,40,-8.81,40,-8.81,40,-8.81,40,-10.6,60,-10.6,60,-10.6,60,-10.6,60,-10.6,60,-10.6,60,-10.6,60,-10.6,60,-10.6,60,-10.6,60
MTW,under,2020-07-14,10.9,3.06,1.1,191,0.99,5.16,0.74,-94.71,-41.24,50.55,54.9,3.42,,21.0,-8.07,17,-8.07,17,-8.07,17,-8.07,17,-8.07,17,-10.64,18,-10.64,18,-10.64,18,-10.64,18,-10.64,18,-13.17,31,-13.17,31,-13.17,31,-13.17,31,-13.17,31
MTW,under,2020-07-31,10.66,0.74,1.1,204,1.34,4.55,0.57,-94.82,-42.53,47.24,46.1,2.61,,22.0,-5.27,4,-5.27,4,-5.27,4,-5.27,4,-5.27,4,-7.54,4,-7.54,4,-7.54,4,-7.54,4,-7.54,4,-9.77,14,-9.77,14,-9.77,14,-9.77,14,-9.77,14
MTW,under,2020-11-11,10.82,1.94,1.1,276,0.79,6.3,25.81,-94.75,-39.15,49.45,70.9,4.18,,40.0,42.51,60,20.0,19,40.0,38,18.89,19,25.19,24,42.51,60,20.0,19,40.0,38,18.89,19,25.19,24,42.51,60,20.0,19,40.0,38,18.89,19,25.19,24
MTW,under,2022-08-05,11.25,4.03,1.1,711,1.29,4.49,6.74,-94.54,-58.9,14.45,52.3,3.17,,48.0,-8.33,10,-8.33,10,-8.33,10,-8.33,10,-8.33,10,-10.57,11,-10.57,11,-10.57,11,-10.57,11,-10.57,11,-12.81,11,-12.81,11,-12.81,11,-12.81,11,-12.81,11
MTW,under,2023-01-10,11.01,1.35,1.1,819,1.25,3.51,19.67,-94.65,-43.86,46.22,69.6,2.32,,74.0,32.06,60,20.0,12,40.0,28,10.53,5,14.04,5,32.06,60,20.0,12,40.0,28,10.53,5,14.04,5,32.06,60,20.0,12,40.0,28,10.53,5,14.04,5
MTW,under,2025-05-13,11.39,2.25,1.1,1405,1.03,4.77,51.66,-94.47,-15.38,61.33,80.1,3.78,,128.0,-6.94,7,-6.94,7,-6.94,7,-6.94,7,-6.94,7,-9.33,8,-9.33,8,-9.33,8,-9.33,8,-9.33,8,-11.49,60,-11.49,60,-11.49,60,14.32,37,19.09,39
MTW,under,2025-06-09,11.26,1.0,1.1,1423,0.72,3.45,11.71,-94.53,-16.34,59.49,63.7,2.72,,132.0,-4.27,42,20.0,21,-4.27,42,10.35,13,13.8,16,-5.99,42,20.0,21,-5.99,42,10.35,13,13.8,16,-7.72,42,20.0,21,-7.72,42,10.35,13,13.8,16
MTW,under,2025-06-23,11.42,2.4,1.1,1432,1.29,3.04,8.14,-94.46,-15.16,61.76,62.1,2.39,,133.0,-5.25,33,-5.25,33,-5.25,33,9.12,6,12.16,7,-6.77,33,-6.77,33,-6.77,33,9.12,6,12.16,7,-8.29,33,-8.29,33,-8.29,33,9.12,6,12.16,7
MTW,under,2025-11-13,11.55,3.12,1.1,1533,1.2,4.12,5.48,-94.39,-15.2,63.6,60.1,3.32,,151.0,-7.14,2,-7.14,2,-7.14,2,-7.14,2,-7.14,2,-9.2,2,-9.2,2,-9.2,2,-9.2,2,-9.2,2,29.0,60,20.0,39,29.0,60,12.37,19,16.5,37
MTW,under,2025-11-25,11.35,1.3,1.1,1541,0.63,4.5,1.89,-94.49,-16.67,60.76,57.3,3.06,,153.0,29.34,60,20.0,31,29.34,60,13.49,11,17.98,29,29.34,60,20.0,31,29.34,60,13.49,11,17.98,29,29.34,60,20.0,31,29.34,60,13.49,11,17.98,29
MTW,under,2025-12-02,11.31,0.93,1.1,1545,0.58,3.57,10.77,-94.51,-16.96,60.2,56.5,2.73,,154.0,31.21,60,20.0,27,31.21,60,10.72,4,14.29,7,31.21,60,20.0,27,31.21,60,10.72,4,14.29,7,31.21,60,20.0,27,31.21,60,10.72,4,14.29,7
MTW,under,2026-03-30,11.27,0.23,1.1,1625,1.14,4.79,-24.06,-94.53,-27.57,59.63,31.5,3.01,,156.0,28.31,60,20.0,19,28.31,60,14.37,7,19.16,10,28.31,60,20.0,19,28.31,60,14.37,7,19.16,10,28.31,60,20.0,19,28.31,60,14.37,7,19.16,10
MTX,upper,2021-03-26,76.95,1.55,-2.4,665,0.61,3.25,8.03,-8.23,-5.47,145.85,56.8,12.87,2.0,,2.87,60,2.87,60,2.87,60,9.76,30,13.01,44,2.87,60,2.87,60,2.87,60,9.76,30,13.01,44,2.87,60,2.87,60,2.87,60,9.76,30,13.01,44
MTX,upper,2021-04-01,76.52,1.02,-2.4,669,0.74,3.19,5.95,-8.74,-6.0,144.47,55.2,13.18,3.0,,3.02,60,3.02,60,3.02,60,9.56,25,12.75,37,3.02,60,3.02,60,3.02,60,9.56,25,12.75,37,3.02,60,3.02,60,3.02,60,9.56,25,12.75,37
MTX,upper,2021-04-09,76.69,1.29,-2.4,674,0.49,2.96,-1.93,-8.54,-5.79,122.87,54.5,12.22,4.0,,-0.3,60,-0.3,60,-0.3,60,8.89,20,11.85,32,-0.3,60,-0.3,60,-0.3,60,8.89,20,11.85,32,-0.3,60,-0.3,60,-0.3,60,8.89,20,11.85,32
MTX,upper,2021-07-20,76.09,1.18,-2.4,744,1.39,2.9,-3.89,-14.14,-14.14,69.31,41.6,9.59,5.0,,-4.43,39,-4.43,39,-4.43,39,-4.43,39,-4.43,39,-5.91,42,-5.91,42,-5.91,42,-5.91,42,-5.91,42,-7.36,42,-7.36,42,-7.36,42,-7.36,42,-7.36,42
MTX,upper,2021-11-05,76.06,2.86,-34.0,47,1.33,2.44,6.65,-14.17,-14.17,35.03,62.1,8.53,2.0,,-7.44,14,-7.44,14,-7.44,14,-7.44,14,-7.44,14,-8.67,14,-8.67,14,-8.67,14,-8.67,14,-8.67,14,-9.89,14,-9.89,14,-9.89,14,-9.89,14,-9.89,14
MTX,upper,2021-11-23,72.94,0.61,-34.0,59,1.3,2.55,0.66,-17.69,-17.69,23.86,46.3,10.32,3.0,,-3.49,2,-3.49,2,-3.49,2,-3.49,2,-3.49,2,-4.77,2,-4.77,2,-4.77,2,-4.77,2,-4.77,2,-6.04,2,-6.04,2,-6.04,2,-6.04,2,-6.04,2
MTX,upper,2023-02-13,62.23,1.84,-19.7,47,0.56,4.02,-7.01,-29.78,-15.41,26.02,43.8,8.77,2.0,,-7.35,18,-7.35,18,-7.35,18,-7.35,18,-7.35,18,-9.45,19,-9.45,19,-9.45,19,-9.45,19,-9.45,19,-3.97,60,-3.97,60,-3.97,60,-3.97,60,-3.97,60
MTX,upper,2024-01-22,66.43,0.49,-10.5,242,1.12,2.1,-1.8,-25.04,-9.71,36.66,50.0,9.6,2.0,,7.11,60,7.11,60,7.11,60,6.31,9,8.41,15,7.11,60,7.11,60,7.11,60,6.31,9,8.41,15,7.11,60,7.11,60,7.11,60,6.31,9,8.41,15
MTX,upper,2024-01-25,66.07,0.08,-10.5,245,1.27,2.02,-6.2,-25.45,-10.19,35.92,48.6,10.15,3.0,,7.99,60,7.99,60,7.99,60,6.06,6,8.09,12,7.99,60,7.99,60,7.99,60,6.06,6,8.09,12,7.99,60,7.99,60,7.99,60,6.06,6,8.09,12
MTX,upper,2024-02-01,66.6,1.11,-10.5,250,1.16,2.01,-2.65,-24.85,-9.47,37.01,51.6,10.76,4.0,,12.69,60,12.69,60,12.69,60,6.02,1,8.03,7,12.69,60,12.69,60,12.69,60,6.02,1,8.03,7,12.69,60,12.69,60,12.69,60,6.02,1,8.03,7
MTX,upper,2026-04-28,72.79,0.3,-11.7,354,1.16,2.13,3.78,-19.39,-3.33,46.93,58.0,11.49,2.0,,-2.47,1,-2.47,1,-2.47,1,-2.47,1,-2.47,1,-3.53,1,-3.53,1,-3.53,1,-3.53,1,-3.53,1,2.49,60,2.49,60,2.49,60,6.38,4,8.51,5
MTX,upper,2026-05-01,75.96,4.82,-11.7,357,1.37,2.71,9.61,-15.88,-0.98,48.82,64.7,11.83,3.0,,-2.92,60,-2.92,60,-2.92,60,8.13,8,10.85,9,-2.92,60,-2.92,60,-2.92,60,8.13,8,10.85,9,-2.92,60,-2.92,60,-2.92,60,8.13,8,10.85,9
MTX,under,2020-04-13,38.94,0.23,10.3,1844,0.57,7.84,8.83,-53.56,-38.92,42.74,53.3,10.47,,7.0,-7.95,3,-7.95,3,-7.95,3,-7.95,3,-7.95,3,14.2,60,20.0,12,40.0,38,23.51,28,31.34,31,14.2,60,20.0,12,40.0,38,23.51,28,31.34,31
MTX,under,2022-09-27,49.9,0.84,10.3,2464,0.31,4.83,-18.29,-43.69,-36.86,0.89,27.8,30.72,,10.0,20.68,60,20.0,45,20.68,60,14.49,21,19.32,45,20.68,60,20.0,45,20.68,60,14.49,21,19.32,45,20.68,60,20.0,45,20.68,60,14.49,21,19.32,45
MTX,under,2023-07-14,54.41,1.74,10.3,2663,1.23,2.55,-3.0,-38.6,-26.04,10.19,42.4,9.65,,11.0,-2.1,56,-2.1,56,-2.1,56,7.66,7,10.21,11,-3.37,56,-3.37,56,-3.37,56,7.66,7,10.21,11,-4.65,56,-4.65,56,-4.65,56,7.66,7,10.21,11
MTX,under,2023-09-12,54.34,0.0,10.3,2704,1.14,3.06,-5.18,-38.68,-26.14,10.04,34.5,7.7,,12.0,-2.47,15,-2.47,15,-2.47,15,-2.47,15,-2.47,15,-4.0,15,-4.0,15,-4.0,15,-4.0,15,-4.0,15,-5.53,15,-5.53,15,-5.53,15,-5.53,15,-5.53,15
MTX,under,2023-09-21,54.68,0.35,10.3,2711,0.45,2.92,-7.32,-38.3,-25.68,10.73,38.0,9.95,,13.0,-2.96,8,-2.96,8,-2.96,8,-2.96,8,-2.96,8,-4.42,8,-4.42,8,-4.42,8,-4.42,8,-4.42,8,-5.88,8,-5.88,8,-5.88,8,-5.88,8,-5.88,8
MTX,under,2025-03-28,63.61,0.65,10.3,3091,0.78,2.37,-7.46,-29.56,-29.56,1.29,30.3,14.2,,21.0,-2.95,2,-2.95,2,-2.95,2,-2.95,2,-2.95,2,-4.05,4,-4.05,4,-4.05,4,-4.05,4,-4.05,4,-5.24,4,-5.24,4,-5.24,4,-5.24,4,-5.24,4
MTX,under,2026-02-25,70.18,1.6,10.3,3319,0.85,2.82,4.53,-22.28,-6.8,41.66,52.0,15.47,,75.0,-4.12,7,-4.12,7,-4.12,7,-4.12,7,-4.12,7,-5.5,8,-5.5,8,-5.5,8,-5.5,8,-5.5,8,-6.91,8,-6.91,8,-6.91,8,-6.91,8,-6.91,8
MTX,under,2026-03-03,70.93,2.52,10.3,3323,1.36,3.11,5.39,-21.45,-5.8,43.18,55.0,12.14,,76.0,-5.46,3,-5.46,3,-5.46,3,-5.46,3,-5.46,3,-6.98,4,-6.98,4,-6.98,4,-6.98,4,-6.98,4,-8.54,4,-8.54,4,-8.54,4,-8.54,4,-8.54,4
MTX,under,2026-03-25,70.18,0.81,10.3,3339,0.83,3.15,0.0,-22.28,-6.8,41.66,55.4,16.99,,80.0,-3.64,8,-3.64,8,-3.64,8,-3.64,8,-3.64,8,9.95,60,20.0,35,9.95,60,9.45,27,12.6,28,9.95,60,20.0,35,9.95,60,9.45,27,12.6,28
MTX,under,2026-03-31,70.92,1.71,10.3,3343,0.75,2.84,-0.01,-21.46,-5.82,43.16,57.3,17.21,,81.0,-4.41,3,-4.41,3,-4.41,3,-4.41,3,-4.41,3,12.52,60,12.52,60,12.52,60,8.51,23,11.35,24,12.52,60,12.52,60,12.52,60,8.51,23,11.35,24
MTX,under,2026-04-29,70.41,0.2,10.3,3363,1.1,2.35,-0.72,-22.03,-6.49,42.13,47.1,11.08,,83.0,5.1,60,5.1,60,5.1,60,7.06,2,9.41,3,5.1,60,5.1,60,5.1,60,7.06,2,9.41,3,5.1,60,5.1,60,5.1,60,7.06,2,9.41,3
MTX,under,2026-07-08,72.18,0.85,10.3,3410,0.8,3.29,-4.46,-20.07,-14.42,33.82,36.7,21.85,,84.0,0.76,26,0.76,26,0.76,26,9.86,17,0.76,26,0.76,26,0.76,26,0.76,26,9.86,17,0.76,26,0.76,26,0.76,26,0.76,26,9.86,17,0.76,26
MTX,under,2026-07-27,74.0,2.87,10.3,3423,1.66,2.61,-7.27,-18.05,-12.26,37.19,47.8,15.34,,85.0,-1.72,13,-1.72,13,-1.72,13,7.83,4,-1.72,13,-1.72,13,-1.72,13,-1.72,13,7.83,4,-1.72,13,-1.72,13,-1.72,13,-1.72,13,7.83,4,-1.72,13
